Index,Alert,Confidence,Severity,Timestamp
73431,Intrusion Detected,1.0,High,2026-03-30 19:10:24.824263
73428,Intrusion Detected,1.0,High,2026-03-30 19:10:24.810863
73427,Intrusion Detected,1.0,High,2026-03-30 19:10:24.806073
73424,Intrusion Detected,1.0,High,2026-03-30 19:10:24.792175
73421,Intrusion Detected,1.0,High,2026-03-30 19:10:24.782027
73420,Intrusion Detected,1.0,High,2026-03-30 19:10:24.776557
73417,Intrusion Detected,1.0,High,2026-03-30 19:10:24.764500
73414,Intrusion Detected,1.0,High,2026-03-30 19:10:24.752010
73412,Intrusion Detected,1.0,High,2026-03-30 19:10:24.741476
73411,Intrusion Detected,1.0,High,2026-03-30 19:10:24.736999
73481,Intrusion Detected,1.0,High,2026-03-30 19:10:25.046408
73477,Intrusion Detected,1.0,High,2026-03-30 19:10:25.013634
73475,Intrusion Detected,1.0,High,2026-03-30 19:10:25.004220
73472,Intrusion Detected,1.0,High,2026-03-30 19:10:24.989702
73466,Intrusion Detected,1.0,High,2026-03-30 19:10:24.957854
73457,Intrusion Detected,1.0,High,2026-03-30 19:10:24.929576
73456,Intrusion Detected,1.0,High,2026-03-30 19:10:24.922496
73453,Intrusion Detected,1.0,High,2026-03-30 19:10:24.909785
73450,Intrusion Detected,1.0,High,2026-03-30 19:10:24.898748
73448,Intrusion Detected,1.0,High,2026-03-30 19:10:24.891676
73445,Intrusion Detected,1.0,High,2026-03-30 19:10:24.879458
73444,Intrusion Detected,1.0,High,2026-03-30 19:10:24.874677
73442,Intrusion Detected,1.0,High,2026-03-30 19:10:24.866682
73440,Intrusion Detected,1.0,High,2026-03-30 19:10:24.859214
89738,Intrusion Detected,1.0,High,2026-03-30 19:11:38.627310
89733,Intrusion Detected,1.0,High,2026-03-30 19:11:38.593506
89732,Intrusion Detected,1.0,High,2026-03-30 19:11:38.589329
89714,Intrusion Detected,1.0,High,2026-03-30 19:11:38.543700
89712,Intrusion Detected,1.0,High,2026-03-30 19:11:38.532758
89711,Intrusion Detected,1.0,High,2026-03-30 19:11:38.524105
89709,Intrusion Detected,1.0,High,2026-03-30 19:11:38.510706
89706,Intrusion Detected,1.0,High,2026-03-30 19:11:38.494628
89704,Intrusion Detected,1.0,High,2026-03-30 19:11:38.488416
89703,Intrusion Detected,1.0,High,2026-03-30 19:11:38.482934
89700,Intrusion Detected,1.0,High,2026-03-30 19:11:38.469696
89697,Intrusion Detected,1.0,High,2026-03-30 19:11:38.459977
73507,Intrusion Detected,1.0,High,2026-03-30 19:10:25.226599
73506,Intrusion Detected,1.0,High,2026-03-30 19:10:25.217561
73505,Intrusion Detected,1.0,High,2026-03-30 19:10:25.208510
73503,Intrusion Detected,1.0,High,2026-03-30 19:10:25.191524
73500,Intrusion Detected,1.0,High,2026-03-30 19:10:25.174497
73498,Intrusion Detected,1.0,High,2026-03-30 19:10:25.156885
73497,Intrusion Detected,1.0,High,2026-03-30 19:10:25.149781
73496,Intrusion Detected,1.0,High,2026-03-30 19:10:25.139988
73490,Intrusion Detected,1.0,High,2026-03-30 19:10:25.107429
73487,Intrusion Detected,1.0,High,2026-03-30 19:10:25.088197
73486,Intrusion Detected,1.0,High,2026-03-30 19:10:25.078126
73482,Intrusion Detected,1.0,High,2026-03-30 19:10:25.056101
73547,Intrusion Detected,1.0,High,2026-03-30 19:10:25.462300
73545,Intrusion Detected,1.0,High,2026-03-30 19:10:25.447133
73543,Intrusion Detected,1.0,High,2026-03-30 19:10:25.436086
73536,Intrusion Detected,1.0,High,2026-03-30 19:10:25.394934
73533,Intrusion Detected,1.0,High,2026-03-30 19:10:25.376561
73531,Intrusion Detected,1.0,High,2026-03-30 19:10:25.364148
73526,Intrusion Detected,1.0,High,2026-03-30 19:10:25.342298
73525,Intrusion Detected,1.0,High,2026-03-30 19:10:25.338427
73524,Intrusion Detected,1.0,High,2026-03-30 19:10:25.330794
73522,Intrusion Detected,1.0,High,2026-03-30 19:10:25.321879
73514,Intrusion Detected,1.0,High,2026-03-30 19:10:25.279151
73577,Intrusion Detected,1.0,High,2026-03-30 19:10:25.653887
73572,Intrusion Detected,1.0,High,2026-03-30 19:10:25.637297
73570,Intrusion Detected,1.0,High,2026-03-30 19:10:25.628499
73568,Intrusion Detected,1.0,High,2026-03-30 19:10:25.621265
73564,Intrusion Detected,1.0,High,2026-03-30 19:10:25.604749
73562,Intrusion Detected,1.0,High,2026-03-30 19:10:25.591190
73560,Intrusion Detected,1.0,High,2026-03-30 19:10:25.575759
73558,Intrusion Detected,1.0,High,2026-03-30 19:10:25.552303
73555,Intrusion Detected,1.0,High,2026-03-30 19:10:25.529135
73554,Intrusion Detected,1.0,High,2026-03-30 19:10:25.515531
73553,Intrusion Detected,1.0,High,2026-03-30 19:10:25.509789
73551,Intrusion Detected,1.0,High,2026-03-30 19:10:25.495753
73550,Intrusion Detected,1.0,High,2026-03-30 19:10:25.484350
89690,Intrusion Detected,1.0,High,2026-03-30 19:11:38.422147
89681,Intrusion Detected,1.0,High,2026-03-30 19:11:38.385187
89678,Intrusion Detected,1.0,High,2026-03-30 19:11:38.373215
89677,Intrusion Detected,1.0,High,2026-03-30 19:11:38.367954
89672,Intrusion Detected,1.0,High,2026-03-30 19:11:38.351549
89670,Intrusion Detected,1.0,High,2026-03-30 19:11:38.340941
89665,Intrusion Detected,1.0,High,2026-03-30 19:11:38.320364
89663,Intrusion Detected,1.0,High,2026-03-30 19:11:38.308711
89654,Intrusion Detected,1.0,High,2026-03-30 19:11:38.277058
73614,Intrusion Detected,1.0,High,2026-03-30 19:10:25.781890
73611,Intrusion Detected,1.0,High,2026-03-30 19:10:25.773534
73608,Intrusion Detected,1.0,High,2026-03-30 19:10:25.763611
73606,Intrusion Detected,1.0,High,2026-03-30 19:10:25.757459
73604,Intrusion Detected,1.0,High,2026-03-30 19:10:25.750411
73603,Intrusion Detected,1.0,High,2026-03-30 19:10:25.741990
73597,Intrusion Detected,1.0,High,2026-03-30 19:10:25.720160
73596,Intrusion Detected,1.0,High,2026-03-30 19:10:25.714488
73594,Intrusion Detected,1.0,High,2026-03-30 19:10:25.707828
73587,Intrusion Detected,1.0,High,2026-03-30 19:10:25.689976
73585,Intrusion Detected,1.0,High,2026-03-30 19:10:25.683715
73584,Intrusion Detected,1.0,High,2026-03-30 19:10:25.679382
73582,Intrusion Detected,1.0,High,2026-03-30 19:10:25.673088
73579,Intrusion Detected,1.0,High,2026-03-30 19:10:25.662841
73578,Intrusion Detected,1.0,High,2026-03-30 19:10:25.658026
73656,Intrusion Detected,1.0,High,2026-03-30 19:10:25.972194
73651,Intrusion Detected,1.0,High,2026-03-30 19:10:25.955231
73650,Intrusion Detected,1.0,High,2026-03-30 19:10:25.949296
73649,Intrusion Detected,1.0,High,2026-03-30 19:10:25.944617
73640,Intrusion Detected,1.0,High,2026-03-30 19:10:25.911873
73638,Intrusion Detected,1.0,High,2026-03-30 19:10:25.903640
73626,Intrusion Detected,1.0,High,2026-03-30 19:10:25.839868
73624,Intrusion Detected,1.0,High,2026-03-30 19:10:25.830041
73619,Intrusion Detected,1.0,High,2026-03-30 19:10:25.815395
73618,Intrusion Detected,1.0,High,2026-03-30 19:10:25.806908
73700,Intrusion Detected,1.0,High,2026-03-30 19:10:26.213270
73697,Intrusion Detected,1.0,High,2026-03-30 19:10:26.193967
73691,Intrusion Detected,1.0,High,2026-03-30 19:10:26.161610
73690,Intrusion Detected,1.0,High,2026-03-30 19:10:26.152537
73687,Intrusion Detected,1.0,High,2026-03-30 19:10:26.132004
73686,Intrusion Detected,1.0,High,2026-03-30 19:10:26.127631
73680,Intrusion Detected,1.0,High,2026-03-30 19:10:26.097507
73676,Intrusion Detected,1.0,High,2026-03-30 19:10:26.064159
73673,Intrusion Detected,1.0,High,2026-03-30 19:10:26.055849
73669,Intrusion Detected,1.0,High,2026-03-30 19:10:26.034619
73665,Intrusion Detected,1.0,High,2026-03-30 19:10:26.012579
73663,Intrusion Detected,1.0,High,2026-03-30 19:10:25.999305
73660,Intrusion Detected,1.0,High,2026-03-30 19:10:25.985498
89637,Intrusion Detected,1.0,High,2026-03-30 19:11:38.228408
89636,Intrusion Detected,1.0,High,2026-03-30 19:11:38.224231
89633,Intrusion Detected,1.0,High,2026-03-30 19:11:38.214824
89632,Intrusion Detected,1.0,High,2026-03-30 19:11:38.210645
89631,Intrusion Detected,1.0,High,2026-03-30 19:11:38.206228
89627,Intrusion Detected,1.0,High,2026-03-30 19:11:38.190817
89625,Intrusion Detected,1.0,High,2026-03-30 19:11:38.184863
89622,Intrusion Detected,1.0,High,2026-03-30 19:11:38.175068
89621,Intrusion Detected,1.0,High,2026-03-30 19:11:38.166356
89619,Intrusion Detected,1.0,High,2026-03-30 19:11:38.156902
89617,Intrusion Detected,1.0,High,2026-03-30 19:11:38.150802
89612,Intrusion Detected,1.0,High,2026-03-30 19:11:38.136295
89608,Intrusion Detected,1.0,High,2026-03-30 19:11:38.125358
89606,Intrusion Detected,1.0,High,2026-03-30 19:11:38.112204
89604,Intrusion Detected,1.0,High,2026-03-30 19:11:38.104819
73724,Intrusion Detected,1.0,High,2026-03-30 19:10:26.322266
73721,Intrusion Detected,1.0,High,2026-03-30 19:10:26.310440
73718,Intrusion Detected,1.0,High,2026-03-30 19:10:26.297601
73717,Intrusion Detected,1.0,High,2026-03-30 19:10:26.293660
73716,Intrusion Detected,1.0,High,2026-03-30 19:10:26.289918
73715,Intrusion Detected,1.0,High,2026-03-30 19:10:26.285385
73708,Intrusion Detected,1.0,High,2026-03-30 19:10:26.259788
73706,Intrusion Detected,1.0,High,2026-03-30 19:10:26.246949
73704,Intrusion Detected,1.0,High,2026-03-30 19:10:26.229992
73765,Intrusion Detected,1.0,High,2026-03-30 19:10:26.468127
73761,Intrusion Detected,1.0,High,2026-03-30 19:10:26.457019
73752,Intrusion Detected,1.0,High,2026-03-30 19:10:26.423367
73749,Intrusion Detected,1.0,High,2026-03-30 19:10:26.411633
73746,Intrusion Detected,1.0,High,2026-03-30 19:10:26.401555
73744,Intrusion Detected,1.0,High,2026-03-30 19:10:26.394280
73739,Intrusion Detected,1.0,High,2026-03-30 19:10:26.377390
73737,Intrusion Detected,1.0,High,2026-03-30 19:10:26.371150
73736,Intrusion Detected,1.0,High,2026-03-30 19:10:26.363804
73731,Intrusion Detected,1.0,High,2026-03-30 19:10:26.347199
73815,Intrusion Detected,1.0,High,2026-03-30 19:10:26.800019
73813,Intrusion Detected,1.0,High,2026-03-30 19:10:26.781285
73805,Intrusion Detected,1.0,High,2026-03-30 19:10:26.741719
73800,Intrusion Detected,1.0,High,2026-03-30 19:10:26.632446
73797,Intrusion Detected,1.0,High,2026-03-30 19:10:26.619858
73792,Intrusion Detected,1.0,High,2026-03-30 19:10:26.591481
73791,Intrusion Detected,1.0,High,2026-03-30 19:10:26.586680
73784,Intrusion Detected,1.0,High,2026-03-30 19:10:26.540829
73775,Intrusion Detected,1.0,High,2026-03-30 19:10:26.511497
73772,Intrusion Detected,1.0,High,2026-03-30 19:10:26.501562
73768,Intrusion Detected,1.0,High,2026-03-30 19:10:26.487298
89601,Intrusion Detected,1.0,High,2026-03-30 19:11:38.092396
89600,Intrusion Detected,1.0,High,2026-03-30 19:11:38.087581
89595,Intrusion Detected,1.0,High,2026-03-30 19:11:38.067976
89589,Intrusion Detected,1.0,High,2026-03-30 19:11:38.048487
89586,Intrusion Detected,1.0,High,2026-03-30 19:11:38.038884
89585,Intrusion Detected,1.0,High,2026-03-30 19:11:38.034189
89584,Intrusion Detected,1.0,High,2026-03-30 19:11:38.029602
89582,Intrusion Detected,1.0,High,2026-03-30 19:11:38.020993
89580,Intrusion Detected,1.0,High,2026-03-30 19:11:38.013639
89579,Intrusion Detected,1.0,High,2026-03-30 19:11:38.008722
89577,Intrusion Detected,1.0,High,2026-03-30 19:11:38.001330
89576,Intrusion Detected,1.0,High,2026-03-30 19:11:37.996389
73856,Intrusion Detected,1.0,High,2026-03-30 19:10:26.947274
73855,Intrusion Detected,1.0,High,2026-03-30 19:10:26.943212
73854,Intrusion Detected,1.0,High,2026-03-30 19:10:26.938652
73853,Intrusion Detected,1.0,High,2026-03-30 19:10:26.933355
73851,Intrusion Detected,1.0,High,2026-03-30 19:10:26.925416
73842,Intrusion Detected,1.0,High,2026-03-30 19:10:26.896573
73841,Intrusion Detected,1.0,High,2026-03-30 19:10:26.891858
73834,Intrusion Detected,1.0,High,2026-03-30 19:10:26.871850
73832,Intrusion Detected,1.0,High,2026-03-30 19:10:26.860098
73829,Intrusion Detected,1.0,High,2026-03-30 19:10:26.845456
73828,Intrusion Detected,1.0,High,2026-03-30 19:10:26.841298
73822,Intrusion Detected,1.0,High,2026-03-30 19:10:26.826792
73895,Intrusion Detected,1.0,High,2026-03-30 19:10:27.095315
73890,Intrusion Detected,1.0,High,2026-03-30 19:10:27.079947
73889,Intrusion Detected,1.0,High,2026-03-30 19:10:27.075347
73888,Intrusion Detected,1.0,High,2026-03-30 19:10:27.070697
73885,Intrusion Detected,1.0,High,2026-03-30 19:10:27.057330
73883,Intrusion Detected,1.0,High,2026-03-30 19:10:27.049658
73882,Intrusion Detected,1.0,High,2026-03-30 19:10:27.044755
73878,Intrusion Detected,1.0,High,2026-03-30 19:10:27.028812
73877,Intrusion Detected,1.0,High,2026-03-30 19:10:27.020101
89574,Intrusion Detected,1.0,High,2026-03-30 19:11:37.989183
89573,Intrusion Detected,1.0,High,2026-03-30 19:11:37.984376
89572,Intrusion Detected,1.0,High,2026-03-30 19:11:37.979492
89571,Intrusion Detected,1.0,High,2026-03-30 19:11:37.974582
89562,Intrusion Detected,1.0,High,2026-03-30 19:11:37.944413
89553,Intrusion Detected,1.0,High,2026-03-30 19:11:37.907589
89550,Intrusion Detected,1.0,High,2026-03-30 19:11:37.897841
89543,Intrusion Detected,1.0,High,2026-03-30 19:11:37.876149
73931,Intrusion Detected,1.0,High,2026-03-30 19:10:27.275821
73927,Intrusion Detected,1.0,High,2026-03-30 19:10:27.256665
73918,Intrusion Detected,1.0,High,2026-03-30 19:10:27.219749
73917,Intrusion Detected,1.0,High,2026-03-30 19:10:27.210325
73915,Intrusion Detected,1.0,High,2026-03-30 19:10:27.196266
73910,Intrusion Detected,1.0,High,2026-03-30 19:10:27.174905
73896,Intrusion Detected,1.0,High,2026-03-30 19:10:27.100786
89536,Intrusion Detected,1.0,High,2026-03-30 19:11:37.852291
89534,Intrusion Detected,1.0,High,2026-03-30 19:11:37.845052
89527,Intrusion Detected,1.0,High,2026-03-30 19:11:37.767068
89526,Intrusion Detected,1.0,High,2026-03-30 19:11:37.762377
89525,Intrusion Detected,1.0,High,2026-03-30 19:11:37.757786
89524,Intrusion Detected,1.0,High,2026-03-30 19:11:37.753290
89518,Intrusion Detected,1.0,High,2026-03-30 19:11:37.737111
89515,Intrusion Detected,1.0,High,2026-03-30 19:11:37.728715
89510,Intrusion Detected,1.0,High,2026-03-30 19:11:37.713531
89506,Intrusion Detected,1.0,High,2026-03-30 19:11:37.698831
89502,Intrusion Detected,1.0,High,2026-03-30 19:11:37.687519
73957,Intrusion Detected,1.0,High,2026-03-30 19:10:27.418305
73951,Intrusion Detected,1.0,High,2026-03-30 19:10:27.389564
73947,Intrusion Detected,1.0,High,2026-03-30 19:10:27.368600
73946,Intrusion Detected,1.0,High,2026-03-30 19:10:27.363786
73945,Intrusion Detected,1.0,High,2026-03-30 19:10:27.359682
73944,Intrusion Detected,1.0,High,2026-03-30 19:10:27.351959
73938,Intrusion Detected,1.0,High,2026-03-30 19:10:27.324743
73936,Intrusion Detected,1.0,High,2026-03-30 19:10:27.315844
73933,Intrusion Detected,1.0,High,2026-03-30 19:10:27.294068
73932,Intrusion Detected,1.0,High,2026-03-30 19:10:27.285078
73983,Intrusion Detected,1.0,High,2026-03-30 19:10:27.528952
73982,Intrusion Detected,1.0,High,2026-03-30 19:10:27.524834
73981,Intrusion Detected,1.0,High,2026-03-30 19:10:27.519848
73980,Intrusion Detected,1.0,High,2026-03-30 19:10:27.513572
73979,Intrusion Detected,1.0,High,2026-03-30 19:10:27.508843
73974,Intrusion Detected,1.0,High,2026-03-30 19:10:27.489890
73969,Intrusion Detected,1.0,High,2026-03-30 19:10:27.467802
73966,Intrusion Detected,1.0,High,2026-03-30 19:10:27.454704
73964,Intrusion Detected,1.0,High,2026-03-30 19:10:27.445969
73961,Intrusion Detected,1.0,High,2026-03-30 19:10:27.436428
73960,Intrusion Detected,1.0,High,2026-03-30 19:10:27.430550
73959,Intrusion Detected,1.0,High,2026-03-30 19:10:27.425757
89496,Intrusion Detected,1.0,High,2026-03-30 19:11:37.671152
89491,Intrusion Detected,1.0,High,2026-03-30 19:11:37.658054
89490,Intrusion Detected,1.0,High,2026-03-30 19:11:37.653842
89488,Intrusion Detected,1.0,High,2026-03-30 19:11:37.646232
89487,Intrusion Detected,1.0,High,2026-03-30 19:11:37.642510
89485,Intrusion Detected,1.0,High,2026-03-30 19:11:37.635338
89483,Intrusion Detected,1.0,High,2026-03-30 19:11:37.623476
89481,Intrusion Detected,1.0,High,2026-03-30 19:11:37.615325
89479,Intrusion Detected,1.0,High,2026-03-30 19:11:37.602594
89476,Intrusion Detected,1.0,High,2026-03-30 19:11:37.593573
89472,Intrusion Detected,1.0,High,2026-03-30 19:11:37.581368
89471,Intrusion Detected,1.0,High,2026-03-30 19:11:37.572003
89467,Intrusion Detected,1.0,High,2026-03-30 19:11:37.544185
74014,Intrusion Detected,1.0,High,2026-03-30 19:10:27.661327
74013,Intrusion Detected,1.0,High,2026-03-30 19:10:27.656917
74006,Intrusion Detected,1.0,High,2026-03-30 19:10:27.627197
74003,Intrusion Detected,1.0,High,2026-03-30 19:10:27.613969
74001,Intrusion Detected,1.0,High,2026-03-30 19:10:27.607620
73995,Intrusion Detected,1.0,High,2026-03-30 19:10:27.578203
73990,Intrusion Detected,1.0,High,2026-03-30 19:10:27.558111
73989,Intrusion Detected,1.0,High,2026-03-30 19:10:27.553411
73988,Intrusion Detected,1.0,High,2026-03-30 19:10:27.547824
74051,Intrusion Detected,1.0,High,2026-03-30 19:10:27.829452
74049,Intrusion Detected,1.0,High,2026-03-30 19:10:27.816703
74044,Intrusion Detected,1.0,High,2026-03-30 19:10:27.799895
74043,Intrusion Detected,1.0,High,2026-03-30 19:10:27.794633
74033,Intrusion Detected,1.0,High,2026-03-30 19:10:27.761157
74032,Intrusion Detected,1.0,High,2026-03-30 19:10:27.757036
74031,Intrusion Detected,1.0,High,2026-03-30 19:10:27.752392
74025,Intrusion Detected,1.0,High,2026-03-30 19:10:27.712326
74024,Intrusion Detected,1.0,High,2026-03-30 19:10:27.701180
74019,Intrusion Detected,1.0,High,2026-03-30 19:10:27.678727
74015,Intrusion Detected,1.0,High,2026-03-30 19:10:27.666669
89462,Intrusion Detected,1.0,High,2026-03-30 19:11:37.528341
89460,Intrusion Detected,1.0,High,2026-03-30 19:11:37.516191
89458,Intrusion Detected,1.0,High,2026-03-30 19:11:37.505498
89457,Intrusion Detected,1.0,High,2026-03-30 19:11:37.499370
89456,Intrusion Detected,1.0,High,2026-03-30 19:11:37.494290
89453,Intrusion Detected,1.0,High,2026-03-30 19:11:37.482849
89452,Intrusion Detected,1.0,High,2026-03-30 19:11:37.478821
89450,Intrusion Detected,1.0,High,2026-03-30 19:11:37.471607
89449,Intrusion Detected,1.0,High,2026-03-30 19:11:37.462816
89447,Intrusion Detected,1.0,High,2026-03-30 19:11:37.450154
89446,Intrusion Detected,1.0,High,2026-03-30 19:11:37.445149
89437,Intrusion Detected,1.0,High,2026-03-30 19:11:37.416928
89432,Intrusion Detected,1.0,High,2026-03-30 19:11:37.401446
74079,Intrusion Detected,1.0,High,2026-03-30 19:10:27.964180
74078,Intrusion Detected,1.0,High,2026-03-30 19:10:27.959458
74071,Intrusion Detected,1.0,High,2026-03-30 19:10:27.934796
74069,Intrusion Detected,1.0,High,2026-03-30 19:10:27.926505
74068,Intrusion Detected,1.0,High,2026-03-30 19:10:27.921834
74065,Intrusion Detected,1.0,High,2026-03-30 19:10:27.906938
74062,Intrusion Detected,1.0,High,2026-03-30 19:10:27.889944
74061,Intrusion Detected,1.0,High,2026-03-30 19:10:27.885318
74059,Intrusion Detected,1.0,High,2026-03-30 19:10:27.877235
74058,Intrusion Detected,1.0,High,2026-03-30 19:10:27.872997
74055,Intrusion Detected,1.0,High,2026-03-30 19:10:27.856441
74117,Intrusion Detected,1.0,High,2026-03-30 19:10:28.122643
74116,Intrusion Detected,1.0,High,2026-03-30 19:10:28.115999
74113,Intrusion Detected,1.0,High,2026-03-30 19:10:28.104829
74111,Intrusion Detected,1.0,High,2026-03-30 19:10:28.094367
74108,Intrusion Detected,1.0,High,2026-03-30 19:10:28.085064
74107,Intrusion Detected,1.0,High,2026-03-30 19:10:28.078802
74103,Intrusion Detected,1.0,High,2026-03-30 19:10:28.061639
74093,Intrusion Detected,1.0,High,2026-03-30 19:10:28.027959
74092,Intrusion Detected,1.0,High,2026-03-30 19:10:28.023507
74090,Intrusion Detected,1.0,High,2026-03-30 19:10:28.013590
74089,Intrusion Detected,1.0,High,2026-03-30 19:10:28.009025
74087,Intrusion Detected,1.0,High,2026-03-30 19:10:27.999675
74085,Intrusion Detected,1.0,High,2026-03-30 19:10:27.991584
74146,Intrusion Detected,1.0,High,2026-03-30 19:10:28.238289
74144,Intrusion Detected,1.0,High,2026-03-30 19:10:28.228135
74142,Intrusion Detected,1.0,High,2026-03-30 19:10:28.221078
74140,Intrusion Detected,1.0,High,2026-03-30 19:10:28.211936
74129,Intrusion Detected,1.0,High,2026-03-30 19:10:28.172280
74128,Intrusion Detected,1.0,High,2026-03-30 19:10:28.167161
74127,Intrusion Detected,1.0,High,2026-03-30 19:10:28.162433
74125,Intrusion Detected,1.0,High,2026-03-30 19:10:28.155825
74124,Intrusion Detected,1.0,High,2026-03-30 19:10:28.149308
74121,Intrusion Detected,1.0,High,2026-03-30 19:10:28.139722
74120,Intrusion Detected,1.0,High,2026-03-30 19:10:28.134308
89424,Intrusion Detected,1.0,High,2026-03-30 19:11:37.376308
